#Frame	ca
27604	7
27605	6
27606	7
27607	6
27608	6
27609	6
27610	7
27611	6
27612	6
27613	5
27614	6
27615	5
27616	5
27617	6
27618	6
27619	7
27620	5
27621	7
27622	6
27623	5
27624	6
27625	6
27626	7
27627	5
27628	7
27629	8
27630	5
27631	5
27632	6
27633	6
27634	6
27635	6
27636	5
27637	6
27638	6
27639	5
27640	6
27641	6
27642	6
27643	6
27644	7
27645	6
27646	5
27647	7
27648	6
27649	7
27650	4
27651	6
27652	6
27653	5
27654	6
27655	6
27656	7
27657	7
27658	6
27659	6
27660	7
27661	6
27662	6
27663	6
27664	7
27665	6
27666	5
27667	7
27668	6
27669	6
27670	7
27671	7
27672	6
27673	7
27674	7
27675	6
27676	5
27677	7
27678	7
27679	7
27680	6
27681	9
27682	8
27683	6
27684	6
27685	8
27686	6
27687	8
27688	8
27689	8
27690	7
27691	5
27692	4
27693	6
27694	7
27695	7
27696	6
27697	6
27698	6
27699	6
27700	7
27701	5
27702	7
27703	5
27704	7
27705	7
27706	5
27707	6
27708	6
27709	6
27710	5
27711	6
27712	6
27713	6
27714	6
27715	7
27716	7
27717	6
27718	6
27719	6
27720	6
27721	7
27722	8
27723	7
27724	6
27725	7
27726	7
27727	6
27728	6
27729	6
27730	9
27731	5
27732	7
27733	7
27734	5
27735	8
27736	8
27737	5
27738	6
27739	7
27740	6
27741	6
27742	5
27743	7
27744	7
27745	6
27746	6
27747	7
27748	7
27749	7
27750	5
27751	7
27752	8
27753	6
27754	6
27755	6
27756	7
27757	6
27758	7
27759	7
27760	6
27761	7
27762	6
27763	6
27764	7
27765	7
27766	7
27767	6
27768	6
27769	7
27770	7
27771	7
27772	7
27773	6
27774	6
27775	6
27776	5
27777	5
27778	3
27779	7
27780	5
27781	4
27782	6
27783	5
27784	8
27785	7
27786	5
27787	8
27788	6
27789	7
27790	6
27791	6
27792	8
27793	5
27794	6
27795	6
27796	6
27797	7
27798	7
27799	5
27800	6
27801	7
27802	6
27803	7
27804	6
27805	7
27806	6
27807	7
27808	6
27809	7
27810	7
27811	7
27812	7
27813	7
27814	6
27815	7
27816	6
27817	7
27818	7
27819	5
27820	7
27821	6
27822	7
27823	5
27824	7
27825	9
27826	5
27827	8
27828	7
27829	7
27830	6
27831	5
27832	6
27833	8
27834	7
27835	8
27836	7
27837	6
27838	8
27839	6
27840	6
27841	7
27842	6
27843	5
27844	7
27845	6
27846	6
27847	6
27848	6
27849	6
27850	7
27851	9
27852	4
27853	6
27854	5
27855	6
27856	7
27857	5
27858	5
27859	5
27860	4
27861	6
27862	7
27863	6
27864	7
27865	6
27866	7
27867	7
27868	7
27869	5
27870	5
27871	4
27872	6
27873	5
27874	7
27875	6
27876	6
27877	7
27878	7
27879	6
27880	6
27881	7
27882	6
27883	8
27884	6
27885	6
27886	6
27887	7
27888	5
27889	6
27890	6
27891	5
27892	6
27893	7
27894	5
27895	5
27896	6
27897	6
27898	4
27899	4
27900	6
27901	4
27902	5
27903	7
27904	6
27905	6
27906	5
27907	6
27908	6
27909	5
27910	6
27911	7
27912	6
27913	7
27914	6
27915	6
27916	7
27917	6
27918	7
27919	6
27920	5
27921	6
27922	6
27923	6
27924	6
27925	3
27926	7
27927	7
27928	5
27929	5
27930	6
27931	8
27932	6
27933	5
27934	7
27935	6
27936	6
27937	6
27938	7
27939	6
27940	5
27941	6
27942	6
27943	6
27944	6
27945	5
27946	6
27947	7
27948	5
27949	7
27950	8
27951	6
27952	5
27953	5
27954	6
27955	7
27956	8
27957	7
27958	5
27959	7
27960	8
27961	7
27962	6
27963	6
27964	5
27965	8
27966	7
27967	5
27968	7
27969	5
27970	6
27971	7
27972	7
27973	6
27974	8
27975	7
27976	7
27977	5
27978	6
27979	7
27980	7
27981	5
27982	7
27983	5
27984	7
27985	6
27986	9
27987	5
27988	6
27989	7
27990	6
27991	6
27992	8
27993	7
27994	7
27995	8
27996	5
27997	7
27998	8
27999	8
28000	7
28001	6
28002	7
28003	8
28004	5
28005	8
28006	7
28007	7
28008	10
28009	7
28010	9
28011	7
28012	8
28013	8
28014	7
28015	6
28016	8
28017	8
28018	8
28019	8
28020	6
28021	6
28022	6
28023	6
28024	6
28025	6
28026	9
28027	9
28028	6
28029	5
28030	8
28031	7
28032	7
28033	6
28034	8
28035	7
28036	7
28037	6
28038	6
28039	6
28040	7
28041	7
28042	5
28043	6
28044	6
28045	7
28046	7
28047	6
28048	8
28049	7
28050	6
28051	5
28052	6
28053	7
28054	6
28055	6
28056	8
28057	6
28058	5
28059	6
28060	5
28061	6
28062	6
28063	6
28064	7
28065	6
28066	5
28067	6
28068	6
28069	8
28070	6
28071	7
28072	5
28073	6
28074	6
28075	7
28076	8
28077	7
28078	6
28079	5
28080	7
28081	6
28082	6
28083	6
28084	6
28085	7
28086	7
28087	5
28088	7
28089	7
28090	7
28091	7
28092	6
28093	6
28094	7
28095	6
28096	6
28097	8
28098	5
28099	5
28100	5
28101	3
28102	6
28103	6
28104	7
28105	7
28106	7
28107	6
28108	8
28109	8
28110	5
28111	7
28112	8
28113	8
28114	7
28115	5
28116	7
28117	6
28118	7
28119	8
28120	6
28121	7
28122	8
28123	7
28124	6
28125	8
28126	7
28127	6
28128	6
28129	5
28130	5
28131	5
28132	5
28133	7
28134	6
28135	6
28136	6
28137	5
28138	5
28139	5
28140	7
28141	6
28142	6
28143	6
28144	7
28145	6
28146	5
28147	6
28148	6
28149	7
28150	6
28151	6
28152	3
28153	7
28154	6
28155	4
28156	5
28157	4
28158	7
28159	8
28160	8
28161	6
28162	7
28163	5
28164	7
28165	5
28166	6
28167	6
28168	7
28169	5
28170	6
28171	6
28172	6
28173	4
28174	7
28175	6
28176	7
28177	7
28178	6
28179	6
28180	5
28181	5
28182	5
28183	6
28184	6
28185	7
28186	7
28187	7
28188	4
28189	6
28190	7
28191	6
28192	6
28193	6
28194	5
28195	7
28196	7
28197	7
28198	6
28199	6
28200	7
28201	6
28202	5
28203	7
28204	6
28205	6
28206	5
28207	6
28208	7
28209	7
28210	5
28211	7
28212	6
28213	4
28214	6
28215	6
28216	5
28217	6
28218	6
28219	5
28220	7
28221	6
28222	6
28223	8
28224	7
28225	4
28226	4
28227	6
28228	7
28229	4
28230	6
28231	6
28232	5
28233	6
28234	4
28235	7
28236	7
28237	7
28238	5
28239	6
28240	6
28241	8
28242	5
28243	6
28244	6
28245	6
28246	9
28247	6
28248	7
28249	5
28250	5
28251	7
28252	6
28253	5
28254	5
28255	6
28256	8
28257	8
28258	7
28259	7
28260	6
28261	7
28262	5
28263	8
28264	6
28265	8
28266	5
28267	6
28268	5
28269	6
28270	6
28271	6
28272	5
28273	7
28274	6
28275	7
28276	8
28277	5
28278	9
28279	7
28280	7
28281	5
28282	7
28283	6
28284	8
28285	5
28286	6
28287	5
28288	8
28289	6
28290	7
28291	6
28292	7
28293	5
28294	7
28295	7
28296	6
28297	6
28298	6
28299	4
28300	6
28301	7
28302	6
28303	5
28304	6
28305	6
28306	7
28307	6
28308	7
28309	8
28310	6
28311	7
28312	6
28313	6
28314	6
28315	7
28316	6
28317	6
28318	6
28319	6
28320	7
28321	6
28322	6
28323	7
28324	5
28325	6
28326	7
28327	7
28328	6
28329	6
28330	7
28331	7
28332	7
28333	7
28334	7
28335	5
28336	5
28337	4
28338	6
28339	6
28340	6
28341	5
28342	5
28343	5
28344	6
28345	7
28346	7
28347	7
28348	6
28349	7
28350	6
28351	6
28352	7
28353	6
28354	6
28355	5
28356	7
28357	7
28358	6
28359	4
28360	7
28361	6
28362	7
28363	6
28364	5
28365	5
28366	6
28367	6
28368	4
28369	8
28370	7
28371	8
28372	6
28373	7
28374	8
28375	8
28376	6
28377	4
28378	6
28379	7
28380	7
28381	7
28382	8
28383	5
28384	7
28385	7
28386	7
28387	7
28388	8
28389	9
28390	6
28391	6
28392	7
28393	7
28394	7
28395	5
28396	7
28397	7
28398	9
28399	7
28400	5
28401	7
28402	7
28403	6
28404	7
28405	6
28406	5
28407	5
28408	5
28409	6
28410	7
28411	6
28412	7
28413	6
28414	7
28415	6
28416	6
28417	5
28418	5
28419	6
28420	6
28421	5
28422	8
28423	6
28424	6
28425	5
28426	6
28427	6
28428	7
28429	6
28430	6
28431	7
28432	6
28433	7
28434	6
28435	6
28436	6
28437	5
28438	7
28439	7
28440	6
28441	9
28442	6
28443	6
28444	8
28445	6
28446	6
28447	7
28448	5
28449	5
28450	6
28451	5
28452	5
28453	8
28454	7
28455	5
28456	6
28457	5
28458	5
28459	6
28460	6
28461	6
28462	6
28463	6
28464	7
28465	7
28466	6
28467	7
28468	7
28469	7
28470	8
28471	7
28472	5
28473	6
28474	5
28475	7
28476	7
28477	7
28478	7
28479	6
28480	6
28481	4
28482	7
28483	6
28484	6
28485	6
28486	6
28487	6
28488	6
28489	7
28490	6
28491	6
28492	7
28493	6
28494	5
28495	6
28496	7
28497	5
28498	7
28499	7
28500	7
28501	6
28502	6
28503	5
28504	8
28505	6
28506	5
28507	6
28508	6
28509	7
28510	7
28511	8
28512	5
28513	6
28514	6
28515	6
28516	8
28517	7
28518	6
28519	6
28520	5
28521	8
28522	7
28523	6
28524	6
28525	6
28526	8
28527	8
28528	6
28529	8
28530	7
28531	8
28532	7
28533	8
28534	7
28535	7
28536	6
28537	6
28538	7
28539	8
28540	4
28541	9
28542	8
28543	6
28544	6
28545	6
28546	10
28547	6
28548	7
28549	7
28550	7
28551	6
28552	9
28553	6
28554	7
28555	7
28556	7
28557	5
28558	5
28559	8
28560	6
28561	6
28562	7
28563	7
28564	8
28565	6
28566	7
28567	8
28568	7
28569	6
28570	5
28571	6
28572	7
28573	6
28574	7
28575	7
28576	6
28577	7
28578	5
28579	5
28580	5
28581	8
28582	8
28583	6
28584	6
28585	5
28586	7
28587	6
28588	8
28589	9
28590	8
28591	7
28592	7
28593	4
28594	7
28595	6
28596	7
28597	6
28598	6
28599	7
28600	6
28601	6
28602	5
28603	8
28604	6
28605	8
28606	5
28607	9
28608	7
28609	8
28610	5
28611	5
28612	8
28613	5
28614	8
28615	5
28616	3
28617	7
28618	7
28619	4
28620	6
28621	5
28622	7
28623	5
28624	6
28625	6
28626	7
28627	6
28628	5
28629	6
28630	6
28631	9
28632	6
28633	6
28634	6
28635	7
28636	6
28637	7
28638	5
28639	6
28640	6
28641	6
28642	6
28643	5
28644	6
28645	6
28646	7
28647	5
28648	7
28649	6
28650	7
28651	6
28652	7
28653	6
28654	5
28655	5
28656	7
28657	7
28658	7
28659	6
28660	7
28661	7
28662	6
28663	6
28664	7
28665	6
28666	5
28667	6
28668	6
28669	6
28670	7
28671	6
28672	6
28673	6
28674	7
28675	6
28676	7
28677	6
28678	6
28679	6
28680	6
28681	6
28682	6
28683	7
28684	8
28685	6
28686	7
28687	7
28688	6
28689	6
28690	7
28691	6
28692	7
28693	6
28694	5
28695	6
28696	8
28697	6
28698	5
28699	6
28700	6
28701	6
28702	7
28703	7
28704	5
28705	5
28706	7
28707	6
28708	8
28709	6
28710	6
28711	7
28712	5
28713	7
28714	7
28715	5
28716	5
28717	6
28718	6
28719	6
28720	8
28721	7
28722	5
28723	6
28724	8
28725	5
28726	6
28727	6
28728	7
28729	5
28730	5
28731	7
28732	6
28733	6
28734	6
28735	7
28736	7
28737	6
28738	5
28739	7
28740	6
28741	7
28742	7
28743	4
28744	6
28745	6
28746	5
28747	7
28748	6
28749	6
28750	5
28751	6
28752	7
28753	7
28754	6
28755	6
28756	6
28757	6
28758	5
28759	7
28760	7
28761	6
28762	6
28763	6
28764	6
28765	6
28766	4
28767	6
28768	6
28769	5
28770	6
28771	8
28772	6
28773	7
28774	7
28775	7
28776	7
28777	8
28778	6
28779	8
28780	8
28781	6
28782	6
28783	6
28784	6
28785	6
28786	6
28787	6
28788	5
28789	6
28790	6
28791	6
28792	6
28793	6
28794	7
28795	7
28796	6
28797	4
28798	5
28799	6
28800	5
28801	6
28802	6
28803	6
28804	5
28805	7
28806	5
28807	7
28808	7
28809	6
28810	7
28811	6
28812	5
28813	5
28814	5
28815	6
28816	6
28817	7
28818	8
28819	6
28820	7
28821	8
28822	6
28823	7
28824	6
28825	7
28826	7
28827	6
28828	7
28829	6
28830	7
28831	5
28832	6
28833	6
28834	7
28835	7
28836	7
28837	6
28838	7
28839	6
28840	6
28841	6
28842	6
28843	6
28844	7
28845	5
28846	7
28847	5
28848	6
28849	6
28850	7
28851	4
28852	7
28853	5
28854	6
28855	4
28856	6
28857	6
28858	6
28859	7
28860	6
28861	5
28862	6
28863	7
28864	6
28865	8
28866	7
28867	6
28868	7
28869	7
28870	6
28871	6
28872	7
28873	5
28874	5
28875	7
28876	6
28877	5
28878	6
28879	7
28880	4
28881	7
28882	6
28883	6
28884	6
28885	4
28886	6
28887	6
28888	6
28889	6
28890	8
28891	5
28892	5
28893	7
28894	7
28895	7
28896	6
28897	7
28898	6
28899	7
28900	6
28901	7
28902	6
28903	7
28904	7
28905	8
28906	7
28907	7
28908	7
28909	6
28910	7
28911	5
28912	6
28913	6
28914	5
28915	6
28916	6
28917	7
28918	6
28919	6
28920	6
28921	6
28922	6
28923	6
28924	6
28925	6
28926	5
28927	7
28928	7
28929	7
28930	7
28931	7
28932	6
28933	5
28934	5
28935	8
28936	8
28937	8
28938	7
28939	6
28940	5
28941	4
28942	7
28943	6
28944	5
28945	7
28946	6
28947	5
28948	5
28949	6
28950	5
28951	5
28952	5
28953	5
28954	6
28955	8
28956	5
28957	7
28958	6
28959	6
28960	6
28961	5
28962	6
28963	5
28964	5
28965	7
28966	6
28967	7
28968	6
28969	4
28970	7
28971	7
28972	7
28973	6
28974	5
28975	4
28976	6
28977	6
28978	6
28979	4
28980	6
28981	6
28982	7
28983	6
28984	7
28985	5
28986	5
28987	6
28988	6
28989	7
28990	6
28991	6
28992	5
28993	6
28994	5
28995	5
28996	5
28997	4
28998	5
28999	6
29000	7
29001	6
29002	7
29003	7
29004	5
29005	6
29006	8
29007	7
29008	6
29009	5
29010	6
29011	7
29012	7
29013	6
29014	6
29015	5
29016	4
29017	6
29018	5
29019	6
29020	6
29021	6
29022	6
29023	6
29024	4
29025	7
29026	5
29027	6
29028	7
29029	5
29030	6
29031	7
29032	6
29033	4
29034	7
29035	5
29036	6
29037	5
29038	7
29039	6
29040	7
29041	7
29042	6
29043	7
29044	7
29045	6
29046	7
29047	5
29048	6
29049	8
29050	5
29051	6
29052	6
29053	7
29054	6
29055	5
29056	8
29057	6
29058	6
29059	7
29060	6
29061	5
29062	5
29063	6
29064	6
29065	7
29066	6
29067	6
29068	7
29069	6
29070	5
29071	5
29072	5
29073	5
29074	7
29075	6
29076	6
29077	5
29078	6
29079	5
29080	9
29081	7
29082	7
29083	8
29084	5
29085	6
29086	6
29087	7
29088	6
29089	6
29090	5
29091	5
29092	6
29093	7
29094	6
29095	7
29096	6
29097	5
29098	6
29099	7
29100	4
29101	6
29102	7
29103	6
29104	7
29105	6
29106	7
29107	6
29108	6
29109	6
29110	6
29111	8
29112	8
29113	6
29114	6
29115	6
29116	6
29117	5
29118	6
29119	5
29120	6
29121	3
29122	7
29123	5
29124	6
29125	5
29126	5
29127	7
29128	8
29129	7
29130	6
29131	7
29132	7
29133	6
29134	8
29135	7
29136	7
29137	5
29138	6
29139	6
29140	8
29141	7
29142	6
29143	7
29144	7
29145	6
29146	5
29147	5
29148	7
29149	6
29150	6
29151	8
29152	6
29153	6
29154	6
29155	6
29156	6
29157	5
29158	6
29159	7
29160	6
29161	5
29162	7
29163	7
29164	6
29165	6
29166	7
29167	5
29168	7
29169	6
29170	6
29171	6
29172	6
29173	6
29174	6
29175	6
29176	6
29177	6
29178	5
29179	6
29180	7
29181	5
29182	5
29183	6
29184	6
29185	6
29186	6
29187	5
29188	6
29189	6
29190	6
29191	6
29192	6
29193	8
29194	6
29195	5
29196	7
29197	6
29198	6
29199	5
29200	7
29201	5
29202	6
29203	5
29204	7
29205	6
29206	5
29207	4
29208	5
29209	7
29210	7
29211	7
29212	5
29213	6
29214	7
29215	6
29216	6
29217	6
29218	6
29219	6
29220	6
29221	6
29222	5
29223	6
29224	6
29225	5
29226	6
29227	5
29228	8
29229	4
29230	4
29231	6
29232	7
29233	5
29234	6
29235	5
29236	7
29237	5
29238	6
29239	6
29240	6
29241	6
29242	7
29243	5
29244	6
29245	6
29246	6
29247	7
29248	5
29249	5
29250	8
29251	8
29252	7
29253	6
29254	5
29255	6
29256	5
29257	7
29258	5
29259	9
29260	7
29261	5
29262	7
29263	6
29264	6
29265	6
29266	6
29267	5
29268	7
29269	7
29270	5
29271	6
29272	6
29273	7
29274	6
29275	5
29276	6
29277	7
29278	6
29279	6
29280	5
29281	6
29282	6
29283	5
29284	5
29285	6
29286	6
29287	6
29288	7
29289	6
29290	7
29291	6
29292	7
29293	7
29294	7
29295	6
29296	7
29297	7
29298	4
29299	7
29300	6
29301	6
29302	7
29303	7
29304	6
29305	6
29306	6
29307	5
29308	6
29309	6
29310	6
29311	6
29312	7
29313	7
29314	4
29315	8
29316	5
29317	8
29318	8
29319	5
29320	7
29321	5
29322	7
29323	5
29324	6
29325	5
29326	5
29327	6
29328	6
29329	10
29330	9
29331	6
29332	8
29333	7
29334	7
29335	7
29336	7
29337	6
29338	6
29339	6
29340	7
29341	6
29342	6
29343	8
29344	7
29345	6
29346	6
29347	6
29348	6
29349	6
29350	7
29351	5
29352	5
29353	5
29354	5
29355	6
29356	6
29357	7
29358	5
29359	5
29360	8
29361	5
29362	7
29363	7
29364	7
29365	6
29366	7
29367	6
29368	7
29369	7
29370	7
29371	7
29372	7
29373	5
29374	5
29375	6
29376	6
29377	6
29378	6
29379	6
29380	6
29381	6
29382	8
29383	7
29384	7
29385	6
29386	5
29387	5
29388	7
29389	7
29390	5
29391	7
29392	6
29393	7
29394	6
29395	6
29396	7
29397	6
29398	5
29399	5
29400	6
29401	4
29402	6
29403	5
29404	5
29405	5
29406	6
29407	6
29408	8
29409	5
29410	7
29411	5
29412	6
29413	8
29414	8
29415	7
29416	7
29417	5
29418	8
29419	8
29420	6
29421	7
29422	6
29423	6
29424	6
29425	5
29426	6
29427	7
29428	6
29429	6
29430	6
29431	7
29432	6
29433	8
29434	6
29435	6
29436	6
29437	5
29438	6
29439	6
29440	7
29441	7
29442	6
29443	6
29444	6
29445	7
29446	5
29447	6
29448	8
29449	8
29450	7
29451	7
29452	6
29453	4
29454	5
29455	8
29456	7
29457	7
29458	7
29459	6
29460	7
29461	7
29462	5
29463	5
29464	4
29465	6
29466	6
29467	7
29468	7
29469	6
29470	6
29471	6
29472	7
29473	6
29474	6
29475	5
29476	6
29477	7
29478	7
29479	5
29480	7
29481	6
29482	7
29483	5
29484	7
29485	6
29486	7
29487	8
29488	6
29489	7
29490	5
29491	6
29492	6
29493	6
29494	6
29495	7
29496	5
29497	6
29498	6
29499	6
29500	4
29501	7
29502	6
29503	6
29504	6
29505	6
29506	6
29507	6
29508	5
29509	6
29510	5
29511	5
29512	7
29513	6
29514	6
29515	6
29516	5
29517	7
29518	6
29519	6
29520	7
29521	7
29522	6
29523	6
29524	6
29525	5
29526	6
29527	7
29528	7
29529	7
29530	6
29531	4
29532	5
29533	6
29534	6
29535	7
29536	5
29537	7
29538	6
29539	6
29540	6
29541	6
29542	6
29543	7
29544	5
29545	5
29546	6
29547	7
29548	6
29549	6
29550	4
29551	5
29552	5
29553	5
29554	4
29555	6
29556	6
29557	6
29558	5
29559	6
29560	5
29561	7
29562	6
29563	6
29564	4
29565	6
29566	5
29567	6
29568	5
29569	6
29570	7
29571	6
29572	4
29573	6
29574	6
29575	6
29576	6
29577	6
29578	6
29579	6
29580	6
29581	5
29582	6
29583	7
29584	6
29585	5
29586	6
29587	4
29588	6
29589	5
29590	5
29591	6
29592	6
29593	6
29594	5
29595	3
29596	5
29597	5
29598	6
29599	6
29600	6
29601	4
29602	6
29603	6
29604	5
29605	5
29606	5
29607	4
29608	5
29609	5
29610	5
29611	6
29612	6
29613	6
29614	6
29615	6
29616	4
29617	5
29618	6
29619	6
29620	6
29621	5
29622	6
29623	5
29624	6
29625	4
29626	5
29627	5
29628	6
29629	7
29630	6
29631	7
29632	6
29633	5
29634	6
29635	6
29636	7
29637	5
29638	6
29639	5
29640	6
29641	7
29642	6
29643	6
29644	6
29645	7
29646	8
29647	5
29648	8
29649	5
29650	6
29651	6
29652	6
29653	7
29654	6
29655	5
29656	7
29657	6
29658	5
29659	6
29660	5
29661	7
29662	5
29663	6
29664	6
29665	7
29666	7
29667	6
29668	5
29669	6
29670	5
29671	6
29672	7
29673	7
29674	7
29675	6
29676	6
29677	5
29678	7
29679	6
29680	6
29681	6
29682	7
29683	7
29684	6
29685	6
29686	7
29687	6
29688	6
29689	6
29690	6
29691	5
29692	5
29693	6
29694	5
29695	6
29696	5
29697	5
29698	5
29699	5
29700	6
29701	6
29702	6
29703	7
29704	4
29705	5
29706	9
29707	7
29708	6
29709	8
29710	5
29711	5
29712	6
29713	5
29714	6
29715	6
29716	5
29717	7
29718	4
29719	5
29720	6
29721	7
29722	6
29723	6
29724	6
29725	5
29726	7
29727	6
29728	6
29729	5
29730	5
29731	7
29732	5
29733	6
29734	7
29735	7
29736	5
29737	6
29738	6
29739	5
29740	7
29741	7
29742	5
29743	5
29744	7
29745	7
29746	5
29747	7
29748	6
29749	6
29750	6
29751	6
29752	6
29753	5
29754	6
29755	5
29756	8
29757	5
29758	5
29759	6
29760	7
29761	7
29762	3
29763	8
29764	6
29765	6
29766	7
29767	5
29768	6
29769	7
29770	6
29771	6
29772	5
29773	6
29774	5
29775	7
29776	7
29777	6
29778	7
29779	6
29780	6
29781	4
29782	5
29783	5
29784	6
29785	5
29786	6
29787	7
29788	5
29789	4
29790	5
29791	7
29792	5
29793	6
29794	5
29795	8
29796	6
29797	7
29798	6
29799	5
29800	5
29801	8
29802	7
29803	7
29804	6
29805	6
29806	7
29807	6
29808	4
29809	5
29810	8
29811	6
29812	5
29813	7
29814	6
29815	6
29816	6
29817	7
29818	6
29819	6
29820	7
29821	5
29822	6
29823	6
29824	5
29825	7
29826	5
29827	5
29828	5
29829	6
29830	6
29831	4
29832	5
29833	8
29834	6
29835	5
29836	5
29837	4
29838	7
29839	5
29840	5
29841	6
29842	6
29843	6
29844	5
29845	5
29846	4
29847	7
29848	8
29849	7
29850	6
29851	6
29852	6
29853	5
29854	6
29855	6
29856	7
29857	5
29858	7
29859	6
29860	6
29861	7
29862	6
29863	7
29864	6
29865	5
29866	8
29867	7
29868	6
29869	8
29870	7
29871	6
29872	5
29873	7
29874	7
29875	5
29876	5
29877	7
29878	7
29879	6
29880	6
29881	8
29882	7
29883	7
29884	7
29885	6
29886	6
29887	6
29888	7
29889	5
29890	7
29891	7
29892	6
29893	8
29894	7
29895	7
29896	5
29897	5
29898	6
29899	5
29900	6
29901	4
29902	6
29903	6
29904	7
29905	7
29906	6
29907	6
29908	5
29909	6
29910	6
29911	7
29912	6
29913	6
29914	6
29915	7
29916	6
29917	6
29918	5
29919	6
29920	6
29921	6
29922	5
29923	6
29924	6
29925	7
29926	6
29927	5
29928	5
29929	7
29930	6
29931	5
29932	5
29933	6
29934	6
29935	5
29936	4
29937	6
29938	6
29939	6
29940	5
29941	5
29942	7
29943	5
29944	6
29945	5
29946	5
29947	7
29948	6
29949	6
29950	6
29951	5
29952	6
29953	5
29954	6
29955	5
29956	7
29957	6
29958	5
29959	7
29960	6
29961	6
29962	6
29963	6
29964	7
29965	6
29966	4
29967	5
29968	5
29969	6
29970	6
29971	5
29972	5
29973	6
29974	6
29975	5
29976	6
29977	4
29978	5
29979	5
29980	5
29981	6
29982	7
29983	6
29984	5
29985	5
29986	7
29987	6
29988	6
29989	6
29990	7
29991	4
29992	5
29993	6
29994	6
29995	6
29996	6
29997	6
29998	5
29999	4
30000	5
30001	5
30002	5
30003	6
30004	5
30005	5
30006	5
30007	6
30008	5
30009	6
30010	6
30011	8
30012	6
30013	6
30014	5
30015	6
30016	6
30017	6
30018	6
30019	5
30020	6
30021	7
30022	6
30023	8
30024	5
30025	6
30026	7
30027	5
30028	6
30029	6
30030	5
30031	6
30032	6
30033	6
30034	5
30035	6
30036	5
30037	5
30038	6
30039	5
30040	7
30041	6
30042	5
30043	5
30044	6
30045	6
30046	6
30047	4
30048	6
30049	6
30050	7
30051	5
30052	5
30053	6
30054	6
30055	6
30056	6
30057	7
30058	5
30059	5
30060	6
30061	6
30062	5
30063	5
30064	5
30065	5
30066	5
30067	6
30068	6
30069	5
30070	6
30071	6
30072	5
30073	5
30074	5
30075	4
30076	5
30077	5
30078	4
30079	5
30080	7
30081	5
30082	5
30083	8
30084	5
30085	5
30086	6
30087	5
30088	6
30089	5
30090	6
30091	7
30092	6
30093	5
30094	5
30095	5
30096	4
30097	6
30098	7
30099	4
30100	5
30101	6
30102	5
30103	6
30104	6
30105	5
30106	4
30107	5
30108	5
30109	5
30110	2
30111	5
30112	8
30113	5
30114	5
30115	6
30116	5
30117	5
30118	5
30119	5
30120	7
30121	5
30122	6
30123	5
30124	6
30125	7
30126	4
30127	5
30128	6
30129	5
30130	5
30131	5
30132	5
30133	7
30134	5
30135	7
30136	7
30137	6
30138	6
30139	6
30140	5
30141	4
30142	6
30143	7
30144	5
30145	5
30146	5
30147	7
30148	9
30149	8
30150	6
30151	5
30152	6
30153	6
30154	5
30155	5
30156	5
30157	4
30158	6
30159	5
30160	6
30161	6
30162	6
30163	6
30164	5
30165	6
30166	8
30167	7
30168	7
30169	7
30170	6
30171	5
30172	6
30173	6
30174	5
30175	6
30176	6
30177	5
30178	7
30179	7
30180	6
30181	6
30182	6
30183	6
30184	6
30185	6
30186	6
30187	8
30188	7
30189	4
30190	5
30191	5
30192	8
30193	7
30194	5
30195	5
30196	8
30197	5
30198	7
30199	6
30200	6
30201	5
30202	6
30203	5
30204	6
30205	7
30206	5
30207	6
30208	7
30209	6
30210	5
30211	6
30212	6
30213	5
30214	7
30215	5
30216	6
30217	6
30218	8
30219	5
30220	7
30221	6
30222	6
30223	5
30224	5
30225	5
30226	7
30227	6
30228	7
30229	6
30230	8
30231	5
30232	5
30233	6
30234	4
30235	7
30236	8
30237	5
30238	6
30239	7
30240	7
30241	6
30242	6
30243	6
30244	6
30245	7
30246	5
30247	6
30248	7
30249	6
30250	6
30251	6
30252	7
30253	6
30254	5
30255	7
30256	7
30257	6
30258	5
30259	7
30260	4
30261	5
30262	6
30263	6
30264	7
30265	5
30266	7
30267	6
30268	8
30269	6
30270	7
30271	5
30272	7
30273	7
30274	6
30275	6
30276	7
30277	6
30278	5
30279	6
30280	5
30281	4
30282	6
30283	5
30284	4
30285	5
30286	4
30287	6
30288	5
30289	5
30290	6
30291	5
30292	4
30293	4
30294	6
30295	5
30296	5
30297	7
30298	5
30299	6
30300	6
30301	6
30302	2
30303	5
30304	6
30305	5
30306	5
30307	5
30308	6
30309	3
30310	4
30311	4
30312	4
30313	5
30314	6
30315	5
30316	5
30317	5
30318	4
30319	6
30320	7
30321	7
30322	5
30323	4
30324	5
30325	6
30326	3
30327	7
30328	6
30329	6
30330	5
30331	5
30332	5
30333	2
30334	5
30335	6
30336	6
30337	7
30338	5
30339	6
30340	6
30341	4
30342	8
30343	6
30344	8
30345	9
30346	6
30347	7
30348	6
30349	7
30350	4
30351	6
30352	8
30353	7
30354	7
30355	8
30356	6
30357	8
30358	7
30359	7
30360	7
30361	6
30362	7
30363	6
30364	7
30365	6
30366	7
30367	5
30368	6
30369	5
30370	7
30371	6
30372	6
30373	7
30374	7
30375	8
30376	7
30377	6
30378	8
30379	6
30380	5
30381	6
30382	7
30383	6
30384	7
30385	6
30386	5
30387	6
30388	6
30389	7
30390	7
30391	6
30392	8
30393	6
30394	7
30395	8
30396	6
30397	7
30398	6
30399	5
30400	5
30401	6
